claim_id,claim_date,sale_id,repair_status
CL-54473,03/02/2024,GS-7449,Completed
CL-6915,14/06/2024,TH-122261,Pending
CL-9600,31/01/2024,AE-33720,In Progress
CL-28320,02/08/2024,QL-477754,Pending
CL-935,09/04/2024,GU-006229,Rejected
CL-76877,18/07/2024,WW-9695,Rejected
CL-13477,29/10/2024,IA-73151,Completed
CL-21722,06/05/2024,PC-1387,In Progress
CL-3783,10/02/2024,CD-982015,Completed
CL-2851,28/07/2024,VB-68123,In Progress
CL-72828,10/09/2024,IH-5198,Pending
CL-40677,13/09/2024,CA-387049,Completed
CL-5151,05/11/2024,QB-786651,Completed
CL-46264,09/01/2024,MG-745669,Completed
CL-28244,16/07/2024,PX-361969,Rejected
CL-36239,20/10/2024,NK-5914,Completed
CL-9806,03/02/2024,WD-9259,Rejected
CL-37144,28/03/2024,AK-33859,In Progress
CL-36417,24/04/2024,BV-24203,Pending
CL-58822,07/01/2024,PN-187667,Rejected
CL-57196,04/06/2024,WO-798964,Rejected
CL-8948,17/04/2024,MS-6373,In Progress
CL-9290,28/05/2024,XW-7231,Completed
CL-6241,19/07/2024,BN-0035,Rejected
CL-37445,19/08/2024,QC-2102,Pending
CL-47014,05/10/2024,BT-52130,Rejected
CL-48642,13/03/2024,BM-68340,In Progress
CL-24386,30/03/2024,YG-3018,Pending
CL-2697,30/08/2024,ON-6383,Pending
CL-3981,05/04/2024,PQ-65830,In Progress
CL-70995,17/06/2024,SQ-5673,Completed
CL-24441,29/05/2024,GJ-584634,Completed
CL-47751,30/09/2024,QC-274538,Completed
CL-18965,31/07/2024,BZ-4243,Completed
CL-24068,07/09/2024,YN-672185,Pending
CL-65325,31/03/2024,ZD-940289,Completed
CL-64702,29/03/2024,SX-6850,In Progress
CL-1912,06/04/2024,MF-3458,In Progress
CL-8307,11/03/2024,LM-9020,Completed
CL-56803,20/09/2024,HD-99839,In Progress
CL-37671,04/02/2024,QX-2257,In Progress
CL-83207,25/05/2024,UZ-114826,Rejected
CL-46884,15/01/2024,XP-691298,Rejected
CL-56705,19/01/2024,CB-395183,Pending
CL-29252,23/06/2024,FB-510659,Pending
CL-9838,14/07/2024,AT-71363,Pending
CL-85958,02/04/2024,JJ-769704,In Progress
CL-72988,23/09/2024,PA-45940,In Progress
CL-83392,06/05/2024,NC-2804,Rejected
CL-36630,26/06/2024,DF-8046,Completed
CL-90796,29/05/2024,EP-5051,Pending
CL-52644,14/01/2024,OA-388502,Rejected
CL-41693,22/04/2024,BR-87261,Pending
CL-1388,31/05/2024,TW-606102,Rejected
CL-71213,10/03/2024,PY-67243,In Progress
CL-6283,29/01/2024,ZX-567669,In Progress
CL-690,10/07/2024,PR-1895,In Progress
CL-9930,02/10/2024,HO-1255,Rejected
CL-62748,18/03/2024,PW-5805,In Progress
CL-1037,07/05/2024,JI-3521,Completed
CL-9540,06/03/2024,CN-179312,Completed
CL-3310,11/11/2024,CL-3139,Rejected
CL-35266,03/05/2024,TC-10112,Completed
CL-1730,15/06/2024,FE-90861,Pending
CL-30696,07/05/2024,OW-893984,Pending
CL-84167,27/06/2024,RQ-789095,In Progress
CL-67341,02/01/2024,PI-0223,In Progress
CL-56898,21/06/2024,UG-5579,Pending
CL-6937,19/07/2024,DO-9897,Pending
CL-99156,06/09/2024,LK-22231,Completed
CL-97995,22/05/2024,YK-311072,Rejected
CL-80829,11/01/2024,NO-45572,Pending
CL-2531,11/10/2024,WF-919991,In Progress
CL-6747,01/08/2024,MU-46972,In Progress
CL-66473,23/08/2024,OY-69912,In Progress
CL-9724,05/11/2024,OZ-0521,Pending
CL-75950,26/02/2024,UO-7934,In Progress
CL-1810,16/04/2024,UW-2708,Rejected
CL-53967,25/07/2024,HR-08709,Rejected
CL-65526,08/07/2024,WU-6719,Completed
CL-66525,21/08/2024,BO-444764,Completed
CL-573,13/05/2024,NU-40072,Pending
CL-39595,19/04/2024,UR-11801,Completed
CL-82744,06/02/2024,SG-734258,Rejected
CL-88128,06/10/2024,LJ-8894,Rejected
CL-24345,29/10/2024,HJ-4318,In Progress
CL-18179,24/05/2024,HU-6698,In Progress
CL-2160,12/06/2024,IV-36306,Completed
CL-67527,23/02/2024,NM-3010,Rejected
CL-7250,01/04/2024,TB-806248,Rejected
CL-81292,26/01/2024,JS-2065,Completed
CL-93585,19/04/2024,NW-84108,Pending
CL-24952,09/07/2024,LW-3774,Pending
CL-50428,14/06/2024,GE-447618,In Progress
CL-2353,20/04/2024,YZ-21902,Completed
CL-46022,30/08/2024,EE-9515,Rejected
CL-3580,27/08/2024,PD-0719,Rejected
CL-557,08/07/2024,GH-39057,Completed
CL-30913,18/04/2024,DN-64689,In Progress
CL-4284,06/10/2024,KC-979815,Completed
CL-85921,18/01/2024,DT-63179,Rejected
CL-2790,02/05/2024,ZX-9698,In Progress
CL-61831,20/04/2024,EO-471285,In Progress
CL-82830,29/09/2024,DB-2443,Pending
CL-41775,23/05/2024,PL-6806,In Progress
CL-80267,05/02/2024,ZG-2391,Completed
CL-357,29/06/2024,NJ-7214,Pending
CL-886,20/05/2024,CD-173687,Rejected
CL-2751,26/01/2024,CD-337153,Pending
CL-15574,22/03/2024,WZ-0800,Rejected
CL-87598,24/08/2024,CX-333215,In Progress
CL-1004,01/04/2024,XS-6688,Pending
CL-4409,27/03/2024,AM-7048,In Progress
CL-51065,24/09/2024,AJ-10877,Pending
CL-26670,02/09/2024,GY-66333,In Progress
CL-93982,20/02/2024,HM-93300,Completed
CL-3558,02/05/2024,JU-8780,Pending
CL-2380,24/10/2024,OQ-3309,Rejected
CL-73112,17/04/2024,BV-235443,Rejected
CL-31169,09/06/2024,YH-4381,In Progress
CL-73817,09/03/2024,OM-31918,In Progress
CL-53998,08/02/2024,NB-27134,Pending
CL-9203,12/11/2024,VZ-6193,Completed
CL-71244,04/03/2024,RQ-4432,Pending
CL-2836,01/01/2024,PB-3361,In Progress
CL-2587,05/09/2024,GM-84218,Completed
CL-1879,26/02/2024,DY-6947,Completed
CL-6179,03/03/2024,UK-66112,Pending
CL-65365,07/05/2024,EY-4600,Pending
CL-6666,25/06/2024,MY-63751,Completed
CL-2794,30/06/2024,VI-1644,Completed
CL-28115,20/09/2024,HB-09403,In Progress
CL-68730,06/01/2024,NE-872519,Pending
CL-5845,10/01/2024,UR-07573,Completed
CL-84981,03/04/2024,UT-989801,Completed
CL-48650,25/09/2024,CX-776971,In Progress
CL-16481,03/07/2024,UD-8318,In Progress
CL-61792,06/08/2024,SB-33023,Completed
CL-62123,17/06/2024,WV-0667,Pending
CL-55094,16/04/2024,BT-07077,Rejected
CL-8796,28/08/2024,RS-77937,Rejected
CL-71005,05/01/2024,UQ-4247,Rejected
CL-48968,02/03/2024,XS-88470,Rejected
CL-6285,18/09/2024,WJ-46378,Completed
CL-47053,08/08/2024,IU-159941,Pending
CL-87433,16/02/2024,JO-91040,Rejected
CL-71240,04/07/2024,ZC-7522,Completed
CL-97490,30/04/2024,MJ-9879,Completed
CL-29369,05/01/2024,EL-9027,Pending
CL-85788,23/09/2024,CO-5780,Completed
CL-11328,04/01/2024,QC-156740,In Progress
CL-6818,15/09/2024,YF-6251,Rejected
CL-91328,05/09/2024,RD-022677,Pending
CL-8599,04/04/2024,CF-1851,Pending
CL-51125,30/03/2024,FQ-4152,Completed
CL-6099,12/07/2024,ZN-727090,Rejected
CL-1552,07/02/2024,BN-211218,Pending
CL-79196,10/11/2024,SN-3703,Rejected
CL-27734,24/10/2024,MP-05606,Pending
CL-53648,05/05/2024,PX-6553,Completed
CL-12249,14/08/2024,QK-29835,Rejected
CL-11915,20/07/2024,PK-080177,Rejected
CL-1664,10/10/2024,HS-427358,Completed
CL-13353,11/03/2024,NG-72139,Rejected
CL-7613,16/01/2024,ZL-7151,Rejected
CL-42087,29/08/2024,KW-726006,Rejected
CL-4733,08/08/2024,IW-0039,Completed
CL-18865,03/03/2024,IC-1619,Completed
CL-45845,18/03/2024,QB-514911,In Progress
CL-2022,05/08/2024,OL-946869,In Progress
CL-24534,04/02/2024,PN-34609,Pending
CL-54163,12/09/2024,SO-843044,Rejected
CL-97666,02/08/2024,NH-57393,Rejected
CL-7028,17/02/2024,LN-422033,Pending
CL-62787,19/06/2024,EI-10372,Completed
CL-16335,04/07/2024,LE-4194,In Progress
CL-92280,11/04/2024,OP-94000,Completed
CL-48067,20/03/2024,RY-92694,Rejected
CL-7880,09/10/2024,OV-3696,Completed
CL-94623,17/09/2024,GO-8676,In Progress
CL-4131,26/05/2024,VA-34693,Rejected
CL-48623,03/04/2024,WZ-33484,Completed
CL-1753,28/06/2024,GQ-88330,Rejected
CL-7403,20/08/2024,LU-186754,Pending
CL-83287,10/03/2024,HX-023088,Pending
CL-54866,26/09/2024,RW-524930,In Progress
CL-55860,19/01/2024,UV-867545,Rejected
CL-52498,28/10/2024,RY-463801,In Progress
CL-87854,10/02/2024,ET-282682,Rejected
CL-99530,26/05/2024,OI-6624,Pending
CL-83757,10/03/2024,WR-1427,Pending
CL-5616,01/03/2024,MY-97608,Pending
CL-44043,17/08/2024,ID-410198,Pending
CL-5244,26/04/2024,LO-3757,Completed
CL-93686,07/11/2024,VD-81524,Pending
CL-68982,11/06/2024,LX-249929,Pending
CL-90994,19/04/2024,GZ-6205,Pending
CL-5593,21/04/2024,AN-023385,In Progress
CL-6181,21/04/2024,UC-1332,In Progress
CL-26997,03/02/2024,UP-239375,Pending
CL-88082,02/06/2024,OO-88957,Pending
CL-76401,22/08/2024,LP-429092,Completed
CL-60920,15/09/2024,ML-120160,Completed
CL-4538,09/04/2024,ND-950936,Pending
CL-70261,13/10/2024,DJ-873919,In Progress
CL-20239,22/03/2024,TC-061223,In Progress
CL-22258,16/02/2024,NG-059679,Pending
CL-55010,01/07/2024,IZ-0292,Pending
CL-4089,29/08/2024,MQ-737918,In Progress
CL-5215,24/01/2024,RE-8563,Pending
CL-9182,25/02/2024,HB-92390,In Progress
CL-76446,10/05/2024,WZ-1224,Pending
CL-7929,14/06/2024,BY-109005,Rejected
CL-53857,24/10/2024,NF-02697,Pending
CL-41206,28/01/2024,PS-413303,Completed
CL-4031,22/09/2024,LH-984433,Completed
CL-94352,24/05/2024,EU-6136,Rejected
CL-52243,15/10/2024,IB-6321,Pending
CL-56369,22/07/2024,XI-49746,In Progress
CL-93089,13/02/2024,AO-6036,Pending
CL-14476,03/08/2024,LJ-40346,Completed
CL-30588,10/01/2024,EV-2077,Pending
CL-90569,02/11/2024,UG-27300,In Progress
CL-76528,18/08/2024,ED-7234,In Progress
CL-79227,25/05/2024,TD-647568,Completed
CL-19899,29/01/2024,VH-52490,Completed
CL-778,25/08/2024,AG-40771,Pending
CL-68932,11/10/2024,GU-86992,Rejected
CL-82287,12/06/2024,NS-2775,Pending
CL-22666,24/05/2024,EU-96384,Pending
CL-81187,01/07/2024,ZR-7737,Completed
CL-42447,13/07/2024,VD-94071,Completed
CL-48158,26/07/2024,NY-13261,In Progress
CL-98485,09/07/2024,FO-737267,Pending
CL-40689,29/03/2024,WV-538303,Rejected
CL-37693,18/02/2024,RB-8370,In Progress
CL-80673,30/05/2024,JB-97835,Completed
CL-2942,09/01/2024,SH-802105,Rejected
CL-65836,12/06/2024,MS-87989,Pending
CL-7943,09/05/2024,AU-4608,Rejected
CL-15065,06/02/2024,HZ-85045,Pending
CL-36287,03/09/2024,HV-216534,Rejected
CL-36795,04/08/2024,SE-40508,In Progress
CL-74942,22/04/2024,CC-713258,In Progress
CL-8092,22/03/2024,MH-379817,Completed
CL-96864,27/05/2024,VG-7565,In Progress
CL-28605,19/06/2024,DU-058222,Rejected
CL-5529,26/09/2024,MW-67131,In Progress
CL-68530,09/06/2024,QA-434872,Completed
CL-77985,18/10/2024,SY-928326,Pending
CL-6314,03/06/2024,BH-441449,Pending
CL-94822,21/05/2024,YJ-5248,Rejected
CL-8625,29/01/2024,YE-9540,Pending
CL-87967,31/10/2024,XZ-48124,Rejected
CL-43601,03/04/2024,WE-77321,Pending
CL-8606,01/04/2024,CC-993690,Pending
CL-173,28/09/2024,NV-89494,Rejected
CL-91688,07/03/2024,KB-53545,Pending
CL-8718,07/01/2024,WL-741785,Pending
CL-97752,03/05/2024,KP-51994,Rejected
CL-65928,01/01/2024,MQ-010542,Completed
CL-70074,19/06/2024,DL-962469,Rejected
CL-4627,14/10/2024,DW-1656,Rejected
CL-4016,01/01/2024,XD-741817,Rejected
CL-68818,10/02/2024,SM-40234,Rejected
CL-57309,16/05/2024,QA-81827,In Progress
CL-6716,21/09/2024,IJ-747021,Completed
CL-9111,29/05/2024,UM-609348,In Progress
CL-1905,14/08/2024,ZV-30292,Completed
CL-57980,16/04/2024,RP-693587,In Progress
CL-14063,26/07/2024,YZ-6063,Rejected
CL-43390,16/05/2024,SP-040136,Pending
CL-73337,28/02/2024,LM-5907,Rejected
CL-11833,19/06/2024,NJ-5662,Pending
CL-51961,21/08/2024,MZ-48284,Pending
CL-5764,06/06/2024,AQ-0153,Rejected
CL-7424,23/10/2024,CK-9263,In Progress
CL-80961,03/11/2024,WZ-90684,In Progress
CL-22137,31/03/2024,OC-232161,Rejected
CL-1826,20/04/2024,XX-747782,Rejected
CL-86280,10/03/2024,IE-2969,In Progress
CL-9494,04/03/2024,CU-398174,Rejected
CL-40730,02/03/2024,LH-96286,Completed
CL-60465,04/08/2024,KU-78798,Rejected
CL-87237,22/03/2024,LU-69406,In Progress
CL-1120,01/11/2024,RS-9045,Rejected
CL-288,12/01/2024,IE-848905,Completed
CL-93629,01/01/2024,OC-2694,Rejected
CL-1562,15/09/2024,ZZ-488639,Completed
CL-64382,06/05/2024,AF-5224,Completed
CL-24611,12/01/2024,HW-10958,Completed
CL-3518,23/01/2024,PU-400599,Rejected
CL-36527,17/09/2024,ZX-309545,Completed
CL-9786,19/06/2024,JH-008585,Rejected
CL-75128,27/03/2024,FD-11997,Rejected
CL-76499,03/07/2024,HO-43719,Completed
CL-53886,14/05/2024,JE-05567,In Progress
CL-66821,06/10/2024,JN-801726,Completed
CL-82219,24/10/2024,AQ-0754,Rejected
CL-46181,16/06/2024,GI-74631,Pending
CL-21002,13/04/2024,JP-599993,In Progress
CL-6066,27/01/2024,KC-508681,Pending
CL-66765,16/04/2024,LD-1880,In Progress
CL-351,26/05/2024,GI-771159,Rejected
CL-53587,21/06/2024,MN-09716,Completed
CL-35092,09/09/2024,FT-6121,Completed
CL-85261,10/06/2024,CI-236279,Pending
CL-54945,03/08/2024,JL-213593,Completed
CL-65373,14/07/2024,QI-45855,In Progress
CL-960,16/05/2024,XV-0723,Pending
CL-20402,11/07/2024,NL-98952,Pending
CL-92494,01/04/2024,YE-20295,Pending
CL-68722,13/05/2024,GN-817513,In Progress
CL-89376,25/09/2024,GH-0639,Pending
CL-66846,02/01/2024,TP-575884,Completed
CL-78349,17/02/2024,HC-197117,Completed
CL-3557,18/05/2024,YT-820810,Pending
CL-27402,30/07/2024,QP-4684,Rejected
CL-9019,19/09/2024,MC-130424,Pending
CL-3735,21/08/2024,GR-0216,Completed
CL-5006,23/04/2024,EV-0581,Rejected
CL-42885,06/08/2024,NX-366726,Completed
CL-2550,13/03/2024,GF-56287,In Progress
CL-5093,08/10/2024,GC-120222,Rejected
CL-22186,02/08/2024,YJ-74459,Rejected
CL-28073,14/03/2024,SP-988217,Pending
CL-33927,17/06/2024,EO-907342,Completed
CL-9536,17/09/2024,VF-70022,In Progress
CL-74291,06/11/2024,YV-0970,In Progress
CL-61443,04/08/2024,QF-6231,Rejected
CL-54023,24/02/2024,HE-249257,Rejected
CL-83904,13/08/2024,PG-8115,Completed
CL-9008,10/11/2024,SE-162026,In Progress
CL-81087,19/01/2024,WR-433483,Pending
CL-7545,09/05/2024,CB-777275,Rejected
CL-1761,21/08/2024,PY-62435,In Progress
CL-88399,26/09/2024,SE-1060,Completed
CL-12294,09/06/2024,LK-6926,In Progress
CL-76128,09/01/2024,IY-7479,Completed
CL-22825,20/03/2024,WL-21946,Pending
CL-51404,30/06/2024,LL-70482,Rejected
CL-32984,03/01/2024,CQ-994985,Rejected
CL-69676,05/05/2024,XN-600212,Pending
CL-3920,03/02/2024,AW-9986,Pending
CL-71273,18/04/2024,CA-906896,In Progress
CL-24890,01/06/2024,SJ-280761,In Progress
CL-75544,24/03/2024,YD-05799,In Progress
CL-6684,29/09/2024,FV-572135,Completed
CL-7604,28/10/2024,KW-674159,Pending
CL-8440,04/08/2024,VP-715229,Pending
CL-66366,16/06/2024,XL-10549,In Progress
CL-93012,15/10/2024,FG-0844,Completed
CL-11779,01/09/2024,CA-46679,Pending
CL-59170,05/01/2024,CN-0662,Completed
CL-12899,26/04/2024,IR-0695,Completed
CL-52612,10/06/2024,FT-44822,In Progress
CL-61302,26/10/2024,HM-19889,Pending
CL-18346,03/04/2024,XS-81529,Pending
CL-99462,01/11/2024,HN-79969,Rejected
CL-10319,31/08/2024,XG-03841,Completed
CL-6051,20/05/2024,RJ-57977,Completed
CL-870,06/07/2024,AI-0169,Pending
CL-22338,22/08/2024,AH-999171,Pending
CL-5034,13/02/2024,BJ-92213,Rejected
CL-22140,21/05/2024,XT-58973,Rejected
CL-4105,21/06/2024,BU-85714,Rejected
CL-81057,25/03/2024,FZ-84668,Rejected
CL-38844,23/02/2024,OE-556143,Completed
CL-25636,02/01/2024,RF-067604,In Progress
CL-25218,20/05/2024,YT-16284,In Progress
CL-15517,08/07/2024,DI-8873,Completed
CL-69088,19/03/2024,DQ-32634,In Progress
CL-48052,15/04/2024,WF-9916,Rejected
CL-41998,26/10/2024,JV-178934,Completed
CL-14086,20/01/2024,HF-27461,Rejected
CL-92597,13/07/2024,GB-318044,Completed
CL-93072,14/08/2024,QW-0973,Rejected
CL-56283,25/06/2024,NP-505642,Rejected
CL-6089,09/05/2024,ZG-12716,Completed
CL-60439,23/07/2024,QI-7794,In Progress
CL-9284,15/06/2024,CP-7588,Rejected
CL-5377,07/10/2024,UA-85714,Rejected
CL-76751,30/06/2024,XQ-94716,Completed
CL-80137,31/10/2024,HE-712421,Rejected
CL-43432,08/09/2024,CR-92145,Completed
CL-58578,28/02/2024,NC-2445,Pending
CL-46759,01/08/2024,FR-4219,Rejected
CL-3209,06/06/2024,WC-682076,Completed
CL-2238,21/08/2024,PR-583169,In Progress
CL-93473,30/01/2024,MK-7624,Completed
CL-7497,09/03/2024,OE-66191,Completed
CL-11062,13/06/2024,NX-41186,In Progress
CL-8646,25/03/2024,RR-61554,In Progress
CL-22074,18/10/2024,SX-0997,Pending
CL-91903,25/10/2024,JD-534094,Pending
CL-69459,12/06/2024,WK-850866,Rejected
CL-89358,11/10/2024,PH-382030,Completed
CL-5281,26/07/2024,HM-368009,Pending
CL-40646,09/08/2024,FT-520559,Pending
CL-5430,16/05/2024,SX-222230,Pending
CL-73856,31/10/2024,XZ-923727,Rejected
CL-106,03/05/2024,FE-8689,Pending
CL-2095,20/03/2024,QT-1016,Pending
CL-48994,02/11/2024,DW-714860,Completed
CL-3442,07/08/2024,BJ-7702,In Progress
CL-956,27/07/2024,HN-481968,Completed
CL-8039,30/01/2024,BZ-1290,Pending
CL-9584,06/04/2024,WG-27448,Rejected
CL-57570,20/10/2024,OU-574553,In Progress
CL-8315,24/02/2024,PA-9351,In Progress
CL-55298,06/07/2024,UU-18847,In Progress
CL-94195,03/09/2024,CS-2315,Pending
CL-70042,13/05/2024,LM-20818,In Progress
CL-42778,20/09/2024,ON-057531,In Progress
CL-37336,14/06/2024,LT-4203,Completed
CL-86133,10/01/2024,ZC-3510,Completed
CL-19551,06/11/2024,ZE-7141,Rejected
CL-40732,18/07/2024,WW-017896,In Progress
CL-2557,09/05/2024,KB-0025,In Progress
CL-38612,29/08/2024,XX-05154,Rejected
CL-65206,23/07/2024,FZ-122644,Rejected
CL-23409,26/06/2024,CE-1025,Completed
CL-52632,08/07/2024,JB-95801,Pending
CL-5580,18/06/2024,DP-00390,Pending
CL-25686,21/02/2024,BV-277834,Pending
CL-11033,21/03/2024,SZ-572836,Completed
CL-1180,18/06/2024,QQ-209301,In Progress
CL-28460,22/07/2024,TI-302347,Completed
CL-98772,13/01/2024,NF-15233,In Progress
CL-48358,06/01/2024,JX-0382,Pending
CL-16460,01/02/2024,PP-4037,In Progress
CL-6829,15/06/2024,TD-60529,In Progress
CL-2074,30/06/2024,VE-43918,Pending
CL-5955,23/06/2024,QQ-95720,Rejected
CL-22718,14/03/2024,OS-461356,Pending
CL-1695,01/09/2024,JY-3795,Pending
CL-4546,10/09/2024,BG-02500,Rejected
CL-87257,12/05/2024,YG-419460,Completed
CL-9979,07/06/2024,KK-8888,Completed
CL-97207,11/08/2024,NZ-1580,In Progress
CL-35535,12/09/2024,EL-4093,Rejected
CL-43010,19/07/2024,EZ-95627,Rejected
CL-78336,25/04/2024,DO-66390,Rejected
CL-9359,28/06/2024,RT-42096,Pending
CL-47583,21/06/2024,QB-24695,Pending
CL-1886,22/06/2024,XB-375597,Pending
CL-57796,09/01/2024,MA-5688,Pending
CL-5179,14/05/2024,DV-109492,In Progress
CL-87318,09/02/2024,DH-83283,Rejected
CL-10834,31/03/2024,JX-1846,Rejected
CL-7791,08/03/2024,GY-811557,Rejected
CL-63722,06/07/2024,LK-82901,Completed
CL-16523,15/05/2024,OO-7805,In Progress
CL-11539,13/01/2024,BA-16837,Pending
CL-3591,02/04/2024,BW-888558,Pending
CL-93247,21/03/2024,IA-979200,Completed
CL-69849,12/10/2024,XI-332573,In Progress
CL-85277,18/07/2024,ZI-884274,In Progress
CL-5515,27/08/2024,CK-0814,Completed
CL-50276,04/06/2024,FE-96454,Rejected
CL-2116,24/07/2024,ZM-6913,In Progress
CL-5787,14/02/2024,XA-7547,Rejected
CL-98059,07/09/2024,XG-178432,Pending
CL-786,25/10/2024,MQ-760603,Rejected
CL-4473,14/05/2024,UP-21708,Rejected
CL-8223,10/08/2024,GH-690653,Pending
CL-17459,18/06/2024,CK-478855,Rejected
CL-5873,16/01/2024,MP-3570,Completed
CL-4144,23/04/2024,MI-410788,Rejected
CL-15220,06/03/2024,IS-739899,Pending
CL-34199,03/04/2024,EX-6324,In Progress
CL-75346,07/06/2024,VU-708664,In Progress
CL-40729,23/02/2024,AO-3920,Rejected
CL-2316,25/08/2024,VG-86881,Rejected
CL-7075,05/01/2024,MD-06816,Rejected
CL-30478,11/09/2024,PD-04196,In Progress
CL-2185,20/06/2024,CW-5267,Pending
CL-26713,28/01/2024,GR-46770,Pending
CL-1089,11/11/2024,JW-89041,Rejected
CL-93148,17/01/2024,IK-5188,Pending
CL-47040,14/01/2024,RH-27555,Rejected
CL-17759,09/10/2024,TI-613797,Completed
CL-60074,21/02/2024,XG-63525,Rejected
CL-8686,30/07/2024,YY-2988,Completed
CL-4014,03/09/2024,LA-03667,Rejected
CL-91627,03/11/2024,CY-88937,In Progress
CL-7693,08/06/2024,EG-2486,In Progress
CL-74815,24/01/2024,EW-409921,Pending
CL-18189,25/08/2024,GQ-9039,Completed
CL-50523,13/01/2024,FC-3508,Pending
CL-89853,27/04/2024,LF-22724,Completed
CL-8479,11/04/2024,JL-148831,In Progress
CL-7669,10/07/2024,XG-874600,Pending
CL-59851,26/05/2024,OS-8336,Pending
CL-9578,15/08/2024,DT-6694,Completed
CL-6781,02/02/2024,TY-6462,Rejected
CL-98014,09/02/2024,ZU-33019,Completed
CL-5444,21/09/2024,HX-1225,Completed
CL-67456,27/04/2024,PY-546330,In Progress
CL-56051,03/01/2024,DO-6022,Completed
CL-16057,22/10/2024,VK-150574,In Progress
CL-47884,16/06/2024,QX-081769,Completed
CL-2189,04/06/2024,CS-210906,Rejected
CL-29725,02/04/2024,JE-3869,Completed
CL-2004,03/08/2024,MY-18877,Completed
CL-21710,11/10/2024,HA-6656,Pending
CL-2193,13/10/2024,CU-3875,Rejected
CL-91645,08/11/2024,ET-09325,In Progress
CL-4667,06/01/2024,KS-2691,Completed
CL-55747,19/03/2024,PX-87043,Completed
CL-86098,01/06/2024,CS-4432,In Progress
CL-444,17/02/2024,WU-455795,In Progress
CL-97333,11/04/2024,OJ-10793,In Progress
CL-35697,07/10/2024,LM-7225,Pending
CL-7470,27/02/2024,KV-8813,Pending
CL-23346,07/08/2024,XJ-77840,Completed
CL-6669,18/01/2024,UL-787753,Rejected
CL-22096,09/02/2024,YT-878666,In Progress
CL-94687,09/10/2024,RM-84791,In Progress
CL-5530,11/04/2024,MW-7600,Completed
CL-2653,28/05/2024,OL-33871,In Progress
CL-80813,28/10/2024,VK-004308,Completed
CL-30886,08/08/2024,VU-9556,Rejected
CL-52237,05/06/2024,DQ-723834,Rejected
CL-43910,13/07/2024,DN-930006,In Progress
CL-8683,29/01/2024,DC-3064,Rejected
CL-26542,18/08/2024,ZT-2258,Completed
CL-1366,10/07/2024,BA-61455,Pending
CL-47641,17/01/2024,IV-61220,Completed
CL-69880,27/06/2024,CE-38864,Completed
CL-56984,04/10/2024,MO-26611,In Progress
CL-74437,26/10/2024,IE-85408,Rejected
CL-2312,02/02/2024,UR-0418,Completed
CL-74446,18/02/2024,AC-745064,Pending
CL-27069,09/02/2024,IO-00388,Rejected
CL-40442,21/06/2024,DT-79423,Pending
CL-11925,02/05/2024,NS-7164,Completed
CL-16781,09/06/2024,AA-1062,In Progress
CL-95580,14/10/2024,IP-05274,Pending
CL-1954,11/01/2024,JA-0756,Rejected
CL-94672,13/03/2024,AG-736536,Pending
CL-8031,13/05/2024,WL-5386,In Progress
CL-9438,29/06/2024,XN-32623,Pending
CL-86254,01/03/2024,IA-1873,Completed
CL-1214,18/07/2024,OE-684045,In Progress
CL-26502,12/04/2024,QG-8021,Rejected
CL-377,09/06/2024,OL-6728,In Progress
CL-5349,03/01/2024,LK-899601,Rejected
CL-94699,17/02/2024,VU-8137,Rejected
CL-9986,05/07/2024,BJ-43785,Completed
CL-71172,05/11/2024,KF-48871,Completed
CL-49624,01/06/2024,OO-60894,Rejected
CL-882,22/04/2024,IL-496596,Rejected
